495,24091,Jim Veitch,John Kunze,1,0
496,24091,John Kunze,Jim Veitch,1,0
497,24091,John Kunze,Jim Veitch,1,0
498,24091,Ashley Kayler,John Kunze,1,0
499,24091,Ashley Kayler,John Kunze,1,0
500,24091,Ashley Kayler,John Kunze,1,0
501,24091,Ashley Kayler,Jim Veitch,1,0
502,24091,Ashley Kayler,Jim Veitch,1,0
503,24091,Ashley Kayler,Jim Veitch,1,0
504,24091,Kim Ben Khoo,Stephen Dang,1,0
505,24091,Kim Ben Khoo,Stephen Dang,1,0
506,24091,Kim Ben Khoo,Stephen Dang,1,0
507,24091,Stephen Dang,Kim Ben Khoo,1,0
508,24091,Stephen Dang,Mark Modera,1,0
509,24091,Stephen Dang,Mark Modera,1,0
510,24091,Stephen Dang,Mark Modera,1,0
511,24091,Tiko Shah,Stephen Dang,1,0
512,24091,Tiko Shah,Stephen Dang,1,0
513,24091,Tiko Shah,Stephen Dang,1,0
514,24091,Tiko Shah,Kim Ben Khoo,1,0
515,24091,Tiko Shah,Kim Ben Khoo,1,0
516,24091,Tiko Shah,Kim Ben Khoo,1,0
517,24091,Kim Ben Khoo,Mikey Zarem,1,0
518,24091,Kim Ben Khoo,Mikey Zarem,1,0
519,24091,Kim Ben Khoo,Mikey Zarem,1,0
520,24091,Kim Ben Khoo,Mark Modera,1,0
521,24091,Kim Ben Khoo,Mark Modera,1,0
522,24091,Kim Ben Khoo,Mark Modera,1,0
523,24091,Chris Goodman-Smith,Sean O'Nuallain,1,0
524,24091,Chris Goodman-Smith,Sean O'Nuallain,1,0
525,24091,Chris Goodman-Smith,Sean O'Nuallain,1,0
526,24091,Alan Jose,Sean O'Nuallain,1,0
527,24091,Alan Jose,Sean O'Nuallain,1,0
528,24091,Alan Jose,Sean O'Nuallain,1,0
529,24091,Sean O'Nuallain,Alan Jose,1,0
530,24091,Chris Goodman-Smith,Alan Jose,1,0
